ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,2316,SYSTEM13U.TXT,0.23729,0.21538,0.22581,1
ROUGE-1,2316,SYSTEM12.TXT,0.42373,0.28409,0.34014,1
ROUGE-1,2316,SYSTEM12U.TXT,0.42373,0.28409,0.34014,1
ROUGE-1,2316,SYSTEM1.TXT,0.27119,0.18391,0.21918,1
ROUGE-1,2316,SYSTEM2.TXT,0.42373,0.28409,0.34014,1
ROUGE-1,2316,SYSTEM23U.TXT,0.42373,0.28409,0.34014,1
ROUGE-1,2316,SYSTEM123.TXT,0.42373,0.28409,0.34014,1

ROUGE-1,1,SYSTEM13.TXT,0.19672,0.18462,0.19048,1
ROUGE-1,1,SYSTEM23U.TXT,0.34426,0.20792,0.25926,1
ROUGE-1,1,SYSTEM12U.TXT,0.19672,0.18462,0.19048,1
ROUGE-1,1,SYSTEM123U.TXT,0.34426,0.20792,0.25926,1
ROUGE-1,1,SYSTEM1.TXT,0.19672,0.18462,0.19048,1
ROUGE-1,1,SYSTEM123.TXT,0.19672,0.18462,0.19048,1
ROUGE-1,1,SYSTEM3.TXT,0.36066,0.18487,0.24444,1
ROUGE-1,1,SYSTEM2.TXT,0.19672,0.18462,0.19048,1
ROUGE-1,1,SYSTEM23.TXT,0.19672,0.18462,0.19048,1
ROUGE-1,1,SYSTEM13U.TXT,0.34426,0.20792,0.25926,1
ROUGE-1,1,SYSTEM12.TXT,0.19672,0.18462,0.19048,1

ROUGE-1,2,SYSTEM13.TXT,0.51667,0.37349,0.43357,1
ROUGE-1,2,SYSTEM12U.TXT,0.51667,0.37349,0.43357,1
ROUGE-1,2,SYSTEM123.TXT,0.51667,0.37349,0.43357,1
ROUGE-1,2,SYSTEM13U.TXT,0.51667,0.37349,0.43357,1
ROUGE-1,2,SYSTEM123U.TXT,0.51667,0.37349,0.43357,1
ROUGE-1,2,SYSTEM2.TXT,0.51667,0.37349,0.43357,1
ROUGE-1,2,SYSTEM23.TXT,0.51667,0.37349,0.43357,1
ROUGE-1,2,SYSTEM3.TXT,0.70000,0.12317,0.20948,1
ROUGE-1,2,SYSTEM1.TXT,0.51667,0.37349,0.43357,1
ROUGE-1,2,SYSTEM23U.TXT,0.51667,0.37349,0.43357,1
ROUGE-1,2,SYSTEM12.TXT,0.51667,0.37349,0.43357,1

ROUGE-1,2315,SYSTEM123.TXT,0.24590,0.22059,0.23256,1
ROUGE-1,2315,SYSTEM123U.TXT,0.24590,0.22059,0.23256,1
ROUGE-1,2315,SYSTEM13.TXT,0.44262,0.26214,0.32927,1
ROUGE-1,2315,SYSTEM12.TXT,0.24590,0.22059,0.23256,1
ROUGE-1,2315,SYSTEM13U.TXT,0.44262,0.26214,0.32927,1
ROUGE-1,2315,SYSTEM2.TXT,0.24590,0.22059,0.23256,1
ROUGE-1,2315,SYSTEM12U.TXT,0.24590,0.22059,0.23256,1
ROUGE-1,2315,SYSTEM3.TXT,0.62295,0.22754,0.33333,1
ROUGE-1,2315,SYSTEM23U.TXT,0.24590,0.22059,0.23256,1
